SMLA2,1979-11-10 00:00:00,3
SMLA2,1979-11-17 00:00:00,6
SMLA2,1979-11-24 00:00:00,7
SMLA2,1980-01-31 00:00:00,20
SMLA2,1980-02-28 00:00:00,22
SMLA2,1980-03-30 00:00:00,23
SMLA2,1980-04-29 00:00:00,20
SMLA2,1980-05-30 00:00:00,0
SMLA2,1980-10-31 00:00:00,0
SMLA2,1980-11-30 00:00:00,11
SMLA2,1980-12-31 00:00:00,16
SMLA2,1981-01-30 00:00:00,17
SMLA2,1981-03-31 00:00:00,23
SMLA2,1981-05-31 00:00:00,0
SMLA2,1981-10-31 00:00:00,0
SMLA2,1981-11-30 00:00:00,13
SMLA2,1981-12-31 00:00:00,14
SMLA2,1982-01-31 00:00:00,20
SMLA2,1982-02-28 00:00:00,24
SMLA2,1982-03-31 00:00:00,26
SMLA2,1982-05-31 00:00:00,0
SMLA2,1982-11-30 00:00:00,13
SMLA2,1982-12-31 00:00:00,18
SMLA2,1983-01-31 00:00:00,21
SMLA2,1983-02-28 00:00:00,22
SMLA2,1983-03-31 00:00:00,23
SMLA2,1983-05-31 00:00:00,0
SMLA2,1983-12-31 00:00:00,18
SMLA2,1984-01-31 00:00:00,19
SMLA2,1984-02-28 00:00:00,24
SMLA2,1984-03-30 00:00:00,23
SMLA2,1984-05-30 00:00:00,0
SMLA2,1986-02-02 00:00:00,28
SMLA2,1986-03-03 00:00:00,29
SMLA2,1986-05-02 00:00:00,27
SMLA2,1987-03-03 00:00:00,26
SMLA2,1987-04-03 00:00:00,27
SMLA2,1987-04-30 00:00:00,0
SMLA2,1988-01-31 00:00:00,18
SMLA2,1988-04-02 00:00:00,27
SMLA2,1988-11-05 00:00:00,6
SMLA2,1988-12-01 00:00:00,12
SMLA2,1989-01-02 00:00:00,17
SMLA2,1989-04-02 00:00:00,22
SMLA2,1989-10-31 00:00:00,6
SMLA2,1990-01-02 00:00:00,19
SMLA2,1990-03-04 00:00:00,21
SMLA2,1990-04-03 00:00:00,29
SMLA2,1990-12-15 00:00:00,8
SMLA2,1991-02-02 00:00:00,25
SMLA2,1991-03-31 00:00:00,24
SMLA2,1993-01-03 00:00:00,14
SMLA2,1993-02-07 00:00:00,30
SMLA2,1993-02-28 00:00:00,29
SMLA2,1994-01-31 00:00:00,18
SMLA2,1994-03-07 00:00:00,22
SMLA2,1994-12-24 00:00:00,16
SMLA2,1995-02-02 00:00:00,20
SMLA2,1995-03-07 00:00:00,22
SMLA2,1995-04-03 00:00:00,22
SMLA2,1996-01-03 00:00:00,25
SMLA2,1996-02-01 00:00:00,31
SMLA2,1996-03-03 00:00:00,33
SMLA2,1996-04-05 00:00:00,35
SMLA2,1997-01-03 00:00:00,13
SMLA2,1997-02-02 00:00:00,21
SMLA2,1997-02-28 00:00:00,21
SMLA2,1997-04-02 00:00:00,24
SMLA2,1997-04-30 00:00:00,24
SMLA2,1997-12-03 00:00:00,14
SMLA2,1998-03-01 00:00:00,20
SMLA2,1998-04-05 00:00:00,22
SMLA2,1998-12-02 00:00:00,17
SMLA2,1999-03-06 00:00:00,27
SMLA2,1999-04-05 00:00:00,28
